"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08","WT09"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-11","6.04",,"0.00","0.0","0.0","52","58","46","  240","  240","13.0","16.1","    1","    1",,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-12","4.25",,"0.00","0.0","0.0","56","64","49","  260","  270","12.1","14.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-13","6.93",,"0.00","0.0","0.0","58","70","53","  110","  100","16.1","21.9","    1",,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-14","10.74",,"0.36","0.0","0.0","55","61","53","  180","  180","29.1","36.0","    1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-15","18.34",,"0.09","0.0","0.0","60","64","53","  330","  310","30.0","40.0","    1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-16","9.17",,"0.05","0.0","0.0","51","53","45","  330","  320","19.9","23.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-17","9.17",,"1.17","0.0","0.0","54","59","50","  140","  130","21.0","28.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-18","13.65",,"0.01","0.0","0.0","52","58","39","  310","  310","25.9","32.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-19","20.13",,"0.00","0.0","0.0","39","41","36","  270","  270","30.0","38.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-20","11.41",,"0.00","0.0","0.0","40","44","35","  320","  310","25.1","32.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-21","11.86",,"0.00","0.0","0.0","46","55","38","  210","  210","23.0","29.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-22","8.50",,"0.19","0.0","0.0","54","60","52","  180","  200","17.0","21.9","    1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-23","10.07",,"1.16","0.0","0.0","54","63","48","  180","  180","25.1","33.1","    1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-24","10.96",,"0.02","0.0","0.0","62","69","57","  180","  190","23.9","30.0","    1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-25","2.01",,"0.10","0.0","0.0","59","64","52","  330","  330","12.1","14.1","    1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-26","10.74",,"0.01","0.0","0.0","56","60","49","   10","   10","21.0","25.9","    1",,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-27","12.30",,"0.08","0.0","0.0","54","63","48","  320","  320","23.0","29.1","    1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-28","14.09",,"0.05","0.1","0.0","45","48","35","  320","   80","23.0","36.9","    1",,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-29","11.86",,"0.66","0.0","0.0","42","49","34","   80","   90","23.9","30.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-30","6.71",,"0.37","0.0","0.0","43","51","41","  350","  340","21.9","25.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-12-31","12.30",,"0.06","0.0","0.0","48","52","43","  320","  300","19.9","25.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-01","14.54",,"0.00","0.0","0.0","42","44","36","  290","  290","28.0","33.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-02","12.97",,"0.00","0.0","0.0","38","41","34","  270","  260","23.9","30.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-03","14.09",,"0.00","0.0","0.0","40","48","35","  290","  290","23.0","29.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-04","19.91",,"0.00","0.0","0.0","34","38","15","  350","  350","31.1","38.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-05","12.30",,"0.00","0.0","0.0","19","29","12","  360","  350","28.0","38.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-06","7.61",,"0.00","0.0","0.0","29","40","21","  230","  230","14.1","17.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-07","3.80",,"0.00","0.0","0.0","37","46","27","  270","  270","13.0","15.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-08","8.95",,"0.00","0.0","0.0","40","47","32","   50","   40","16.1","18.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-09","11.63",,"0.02","0.0","0.0","45","53","40","   90","   90","21.0","25.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-10","21.03",,"1.28","0.0","0.0","52","58","41","   90","   90","35.1","44.1","    1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-11","19.69",,"0.00","0.0","0.0","38","41","26","  270","  280","32.0","42.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-12","13.87",,"0.00","0.0","0.0","33","45","22","  260","  260","36.9","47.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-13","20.80",,"0.00","0.0","0.0","29","31","24","  280","  270","31.1","40.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-14","10.51",,"0.00","0.0","0.0","29","39","24","  260","  280","21.9","28.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-15","6.93",,"0.00","0.0","0.0","40","51","31","  130","  130","23.0","25.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-16","13.65",,"0.33","0.0","0.0","48","54","43","  300","  290","21.0","25.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-17","10.51",,"0.05","0.6","0.0","39","43","31","  350","  360","17.0","21.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-18","21.47",,"0.00","0.1","1.2","29","33","20","  300","  270","31.1","40.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-19","21.92",,"0.00","0.0","0.0","23","31","18","  300","  290","32.0","44.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-20","12.08",,"0.00","0.0","0.0","32","40","28","  310","  300","28.0","33.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-21","13.65",,"0.00","0.0","0.0","33","39","27","  320","  310","23.9","30.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-22","11.41",,"0.01","0.2","0.0","27","30","21","   20","  360","19.9","25.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-23","25.05",,"2.90","30.3","7.1","29","31","26","   40","   40","36.9","48.1","    1","    1",,,,,"    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-24","12.75",,"0.00","0.1","28.0","27","35","19","  350","  360","29.1","36.9",,,,,,"    1","    1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-25","4.25",,"0.00","0.0","26.0","31","39","20","  190","  200","14.1","15.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-26","9.62",,"0.00","0.0","22.0","39","45","35","  190","  200","16.1","21.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-27","11.41",,"0.00","0.0","15.0","43","45","31","  320","  330","23.0","28.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-28","3.58",,"0.00","0.0","11.0","35","42","25","  250","  250","10.1","12.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-29","13.20",,"0.00","0.0","9.1","38","42","31","  310","  330","28.0","38.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-30","11.41",,"0.00","0.0","7.1","33","39","28","  310","  320","21.9","28.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-01-31","8.50",,"0.00","0.0","5.1","40","48","33","  180","  180","18.1","23.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-01","9.62",,"0.00","0.0","2.0","48","60","40","  330","  330","19.9","23.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-02","5.59",,"0.00","0.0","0.0","44","52","36","   20","   20","14.1","16.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-03","16.11",,"0.44","0.0","0.0","47","56","39","  170","  170","36.9","45.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-04","9.62",,"0.04","0.0","0.0","53","55","43","  320","  320","23.9","29.1","    1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-05","17.22",,"0.76","4.6","1.2","39","43","32","  360","  340","29.1","36.0","    1","    1",,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-06","8.50",,"0.00","0.0","3.9","33","38","23","  330","  330","17.0","19.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-07","6.93",,"0.00","0.0","2.0","37","45","29","   40","   40","17.0","21.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-08","15.21",,"0.16","1.7","1.2","36","39","28","   50","   30","25.9","33.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-09","6.49",,"0.00","0.0","2.0","30","37","26","   40","   20","16.1","18.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-10","12.97",,"0.02","0.1","1.2","35","40","32","  260","  270","23.9","29.1","    1",,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-11","21.92",,"0.00","0.0","0.0","28","32","20","  290","  280","36.0","46.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-12","11.86",,"0.00","0.0","0.0","22","26","17","  310","  300","25.9","33.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-13","23.04",,"0.00","0.0","0.0","22","25","7","  290","  300","36.9","49.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-14","14.32",,"0.00","0.0","0.0","8","17","1","  320","  320","30.0","38.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-15","6.71",,"0.64","1.7","0.0","19","44","13","   30","   90","12.1","25.1","    1",,,"    1",,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-16","18.34",,"0.47","0.0","0.0","46","54","39","  190","  180","44.1","55.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-17","12.75",,"0.00","0.0","0.0","40","41","36","  290","  300","23.0","28.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-18","15.21",,"0.00","0.0","0.0","35","37","27","  310","  320","23.9","30.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-19","9.62",,"0.00","0.0","0.0","30","41","24","  200","  160","21.9","35.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-20","13.87",,"0.00","0.0","0.0","46","59","40","  180","  190","25.1","30.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-21","7.16",,"0.08","0.0","0.0","49","58","39","  350","  350","16.1","19.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-22","7.38",,"0.00","0.0","0.0","45","50","35","   20","   30","15.0","18.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-23","15.43",,"0.29","0.0","0.0","39","43","36","   50","   60","23.9","31.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-24","19.01",,"1.05","0.0","0.0","44","58","38","  170","  170","42.9","53.9","    1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-25","23.49",,"0.04","0.0","0.0","50","59","38","  170","  170","42.9","53.0","    1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-26","20.58",,"0.00","0.0","0.0","38","40","29","  320","  330","31.1","40.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-27","14.09",,"0.00","0.0","0.0","33","40","28","  320","  320","28.0","35.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-28","14.76",,"0.00","0.0","0.0","43","58","35","  190","  190","21.9","25.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-02-29","14.99",,"0.06","0.0","0.0","48","62","42","  260","  270","28.0","33.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-01","13.87",,"0.00","0.0","0.0","46","53","41","  160","  160","28.0","35.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-02","23.49",,"0.16","0.0","0.0","47","53","30","  310","  310","38.0","46.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-03","12.08",,"0.00","0.0","0.0","32","37","27","  320","  320","29.1","36.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-04","12.75",,"0.13","1.4","1.2","33","39","30","   20","   50","23.0","29.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-05","9.17",,"0.00","0.0","0.0","35","42","29","  360","   10","18.1","23.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-06","6.71",,"0.00","0.0","0.0","37","45","31","  240","   20","13.0","21.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-07","12.30",,"0.00","0.0","0.0","42","53","35","  190","  190","23.0","28.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-08","6.71",,"0.00","0.0","0.0","51","61","40","  120","  140","15.0","17.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-09","5.37",,"0.00","0.0","0.0","50","62","41","  230","  220","14.1","17.0","    1",,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-10","6.26",,"0.00","0.0","0.0","59","70","53","  300","  310","13.0","15.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-11","12.30",,"0.02","0.0","0.0","61","68","50","  330","  330","28.0","36.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-12","8.50",,"0.00","0.0","0.0","49","54","40","  240","  240","17.0","21.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-13","8.05",,"0.00","0.0","0.0","55","63","47","   30","   30","18.1","21.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-14","17.22",,"0.47","0.0","0.0","48","51","43","   50","   60","25.1","36.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-15","11.41",,"0.00","0.0","0.0","49","57","45","   40","   40","25.1","31.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-16","6.49",,"0.01","0.0","0.0","50","58","42","  180","  360","14.1","15.0","    1",,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-17","9.17",,"0.00","0.0","0.0","51","63","44","  320","  320","36.9","45.0",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-18","16.55",,"0.00","0.0","0.0","52","61","44","  310","  320","32.0","40.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-19","7.16",,"0.00","0.0","0.0","44","47","36","  340","  340","19.9","23.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-20","10.74",,"0.03","0.1","0.0","40","45","34","   30","   40","21.0","23.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-21","14.99",,"0.09","0.4","1.2","40","51","33","  310","  300","31.1","38.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-22","16.78",,"0.00","0.0","0.0","43","53","36","  310","  180","28.0","31.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-23","9.84",,"0.00","0.0","0.0","55","72","45","  270","  260","19.9","25.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-24","12.97",,"0.00","0.0","0.0","49","56","45","   90","   90","25.9","32.0","    1",,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-25","12.30",,"0.00","0.0","0.0","52","68","45","  340","  330","23.0","28.0","    1",,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-26","10.74",,"0.00","0.0","0.0","47","52","38","  360","   10","19.9","23.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-27","9.84",,"0.00","0.0","0.0","44","49","40","  140","  130","17.0","21.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-28","16.33",,"0.48","0.0","0.0","49","64","43","  270","  290","40.0","49.0","    1",,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-29","24.61",,"0.00","0.0","0.0","51","55","40","  300","  290","38.0","52.1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-30","12.08",,"0.00","0.0","0.0","44","49","36","  180","  180","30.0","38.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-03-31","20.58",,"0.00","0.0","0.0","53","65","46","  180","  180","31.1","38.9","    1",,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-01","14.76",,"0.02","0.0","0.0","56","66","52","  190","  190","25.9","33.1","    1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-02","11.18",,"0.27","0.0","0.0","53","60","47","  190","  180","25.1","30.0","    1",,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-03","23.26",,"0.10","0.0","0.0","42","49","36","  290","  290","49.0","64.0","    1",,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-04","10.96",,"0.32","0.0","0.0","42","49","31","   30","   20","21.9","28.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-05","16.11",,"0.00","0.0","0.0","34","43","26","  360","   10","28.0","35.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-06","12.30",,"0.00","0.0","0.0","37","48","27","  170","  170","31.1","36.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-07","19.69",,"0.06","0.0","0.0","51","59","48","  160","  160","38.9","46.1","    1",,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-08","16.33",,"0.00","0.0","0.0","48","50","39","  260","  280","30.0","36.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-09","10.96",,"0.09","0.0","0.0","40","45","33","  330","  330","25.9","31.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-10","15.66",,"0.00","0.0","0.0","40","49","31","  320","  320","25.1","32.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-11","21.70",,"0.00","0.0","0.0","48","55","44","  180","  180","30.0","36.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-12","17.22",,"0.17","0.0","0.0","52","60","43","  190","  330","28.0","35.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-13","8.50",,"0.00","0.0","0.0","47","55","37","  360","  340","21.0","25.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-14","7.38",,"0.00","0.0","0.0","47","57","38","  140","  170","14.1","17.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-15","6.93",,"0.00","0.0","0.0","48","58","38","  210","  220","15.0","18.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-16","8.50",,"0.00","0.0","0.0","50","67","39","   30","  320","21.0","29.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-17","7.16",,"0.00","0.0","0.0","53","69","43","  180","   30","13.0","16.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-18","8.28",,"0.00","0.0","0.0","60","78","45","   20","   20","18.1","23.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-19","14.54",,"0.00","0.0","0.0","63","72","52","  360","   10","29.1","36.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-20","12.30",,"0.00","0.0","0.0","58","67","48","  350","  350","21.0","30.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-21","13.20",,"0.00","0.0","0.0","54","64","47","  190","  190","25.9","31.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-22","6.71",,"0.02","0.0","0.0","61","71","53","  220","  240","15.0","21.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-23","12.30",,"0.12","0.0","0.0","64","71","54","  350","  340","21.9","25.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-24","12.08",,"0.00","0.0","0.0","56","64","47","  350","  330","23.9","25.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-25","5.37",,"0.00","0.0","0.0","55","62","47","  180","  150","14.1","17.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-26","10.29",,"0.04","0.0","0.0","56","65","47","  340","  340","32.0","38.0","    1",,"    1",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-27","9.62",,"0.00","0.0","0.0","50","54","46","  190","  210","18.1","21.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-28","8.28",,"0.00","0.0","0.0","52","59","47","  160","   40","16.1","21.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-29","11.18",,"0.03","0.0","0.0","51","57","47","  110","  110","23.0","29.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-04-30","8.28",,"0.00","0.0","0.0","51","60","47","  190","  190","15.0","19.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-01","8.28",,"0.22","0.0","0.0","49","50","45","   60","  110","15.0","19.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-02","5.82",,"0.05","0.0","0.0","49","56","46","  150","  160","13.0","15.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-03","7.38",,"0.75","0.0","0.0","53","54","50","   60","   60","14.1","16.1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-04","10.96",,"0.07","0.0","0.0","51","53","49","   40","   40","18.1","23.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-05","15.43",,"0.00","0.0","0.0","51","57","47","   40","   40","25.1","30.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-06","14.99",,"0.68","0.0","0.0","51","53","48","   90","   90","31.1","40.0","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-07","6.71",,"0.00","0.0","0.0","51","56","48","  100","  100","18.1","21.9","    1","    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-08","11.86",,"0.11","0.0","0.0","54","68","48","  320","  320","32.0","38.9","    1","    1",,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-09","13.65",,"0.00","0.0","0.0","61","73","47","  270","  270","29.1","36.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-10","9.62",,"0.00","0.0","0.0","57","61","48","  240","  230","19.9","21.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-11","7.16",,"0.00","0.0","0.0","60","71","48","  190","  190","16.1","18.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-12","6.71",,"0.00","0.0","0.0","62","75","51","  160","  200","15.0","23.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-13","5.37",,"0.25","0.0","0.0","57","65","52","  170","  170","16.1","19.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-14","10.29",,"0.00","0.0","0.0","63","70","56","  260","  260","25.9","36.0","    1",,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-15","19.91",,"0.00","0.0","0.0","56","60","47","  270","  270","36.9","42.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-16","18.79",,"0.00","0.0","0.0","53","68","44","  290","  280","30.0","40.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-17","11.18",,"0.00","0.0","0.0","59","64","53","  250","  250","21.0","23.9",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-18","7.83",,"0.02","0.0","0.0","57","66","52","  150","   40","16.1","21.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-19","7.16",,"0.00","0.0","0.0","57","64","53","  160","  180","15.0","18.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-20","7.16",,"0.00","0.0","0.0","61","75","49","  190","  190","18.1","23.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-21","6.93",,"0.10","0.0","0.0","58","62","50","  120","  130","16.1","19.9","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-22","7.16",,"0.06","0.0","0.0","59","70","54","  180","  190","14.1","16.1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-23","6.49",,"0.00","0.0","0.0","61","70","52","  160","  160","15.0","17.0",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2016-05-24","6.71",,"0.34","0.0","0.0","65","77","60","  320","  290","17.0","21.9","    1",,,,,,
