,eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
48884,201704240032,2017,4,24,,0,,217,United States,1,North America,California,Vacaville,38.354542,-121.989794,1,0,The incident occurred along William street.,"04/24/2017: Assailants set fire to a vehicle in Vacaville, California, United States. There were no reported casualties, but the vehicle was damaged in the attack. In a note left at the scene, the assailants spray-painted ""KKK"" (Ku Klux Klan) on the targeted vehicle.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,Not Applicable,Vehicle,217.0,United States,,,,,,,,,,,,,,,,,Ku Klux Klan,,,,,,"In a note left at the scene, assailants spray-painted ""KKK"" on the targeted vehicle.",1,,,0,-99,0,1,5.0,Note left at scene,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A car was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Vandal Writes 'KKK' On Car Before Setting It On Fire In Vacaville,"" CBS Local San Francisco Bay Area, April 25, 2017.",,,START Primary Collection,0,0,0,0,
48954,201704270028,2017,4,27,,0,,217,United States,1,North America,California,Fairfield,38.280951,-122.034046,1,0,The incident occurred in the 2900 block of North Texas Street.,"04/27/2017: An assailant threw a firebomb into an apartment in Fairfield, California, United States. There were no reported casualties in the incident. This was one of three related firebomb attacks overnight. Matthew Scott Jones was arrested and confessed to carrying out the attacks in order to ""make a statement."" Sources also noted that, prior to the attack, Jones allegedly had shouted racial slurs at the building's residents, who were African American.",1,0,1,1,4.0,Lack of Intentionality,1.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,Not Applicable,Apartment,217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,"An unaffiliated individual, identified as Matthew Scott Jones, claimed responsibility for the incident and stated that he carried out the attack in order to ""make a statement."" Sources also noted that prior to the attack, Jones allegedly shouted racial slurs at the building's residents, who were African American.",0,,,1,1,1,1,8.0,Personal claim,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A firebomb composed of two propane cylinders and a gallon container of gas was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,An apartment was damaged in this attack.,0,,,,,,,,,,,,,,,,"There is doubt that this incident meets terrorism-related criteria. The assailant claimed that he targeted the apartment due to a personal dispute with its residents. Additionally, the assailant stated that he was under the influence of methamphetamine and that he was hearing voices in his head that led him to carry out the attacks.","""Fairfield man arrested for firebombings, hate crimes,"" The San Francisco Chronicle (California), April 28, 2017.","""2 new felony charges for suspect in Fairfield firebombings,"" Daily Republic, May 10, 2017.","""Alleged Fairfield firebomber says 'I wanted to make a statement',"" The Reporter, May 2, 2017.",START Primary Collection,-9,-9,0,-9,"201704270028, 201704270029, 201704280029"
48955,201704270029,2017,4,27,,0,,217,United States,1,North America,California,Fairfield,38.283344,-122.03495,1,0,The incident occurred in the Woodsong Village area.,"04/27/2017: An assailant threw a firebomb at an unoccupied vehicle in Fairfield, California, United States. There were no reported casualties in the incident. This was one of three related firebomb attacks overnight. Matthew Scott Jones was arrested and confessed to carrying out the attacks in order to ""make a statement.""",1,1,1,1,4.0,Lack of Intentionality,1.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,Not Applicable,Vehicle,217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,"An unaffiliated individual, identified as Matthew Scott Jones, claimed responsibility for the incident and stated that he carried out the attack in order to ""make a statement.""",0,,,1,1,1,1,8.0,Personal claim,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A firebomb composed of two propane cylinders and a gallon container of gas was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,There is doubt that this incident meets terrorism-related criteria. The assailant stated that he was under the influence of methamphetamine and that he was hearing voices in his head that led him to carry out the attacks.,"""Fairfield man arrested for firebombings, hate crimes,"" The San Francisco Chronicle (California), April 28, 2017.","""2 new felony charges for suspect in Fairfield firebombings,"" Daily Republic, May 10, 2017.","""Alleged Fairfield firebomber says 'I wanted to make a statement',"" The Reporter, May 2, 2017.",START Primary Collection,-9,-9,0,-9,"201704270028, 201704270029, 201704280029"
48973,201704280023,2017,4,28,,0,,217,United States,1,North America,Kentucky,Lexington,38.052751,-84.493642,1,0,The incident occurred at the Transylvania University.,"04/28/2017: An assailant equipped with a machete entered a cafe at Transylvania University in Lexington, Kentucky, United States. The assailant asked customers about their political affiliation and stabbed civilians who identified as Democrats, injuring two people. The assailant also suffered self-inflicted injuries before being arrested by police. Mitchell Adkins, a right-wing extremist, claimed responsibility for the incident and had previously written an online post complaining of discrimination against conservatives on college campuses.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,84.0,Political Party Member/Rally,Not Applicable,Democratic Party Member,217.0,United States,,,,,,,,,,,,,,,,,Right-wing extremists,,,,,,"An unaffiliated individual, identified as Mitchell Adkins, claimed responsibility for the incident, asking individuals if they were a Democrat or a Republican, targeting those who answered Democrat.",0,,,1,1,1,1,8.0,Personal claim,,,,,,,,9,Melee,23.0,Knife or Other Sharp Object,,,,,,,,,,,,,A machete and knives were used in the attack.,0.0,0.0,0.0,3.0,3.0,1.0,0,,,,,0,,,,,,,,,,,,,,,,,"""Kentucky machete attack: Suspect asked campus victims about their politics, student says,"" FOXNews.com, April 29, 2017.","""Trump-supporting college machete attacker wrote about feeling bullied for being conservative,"" New York Daily News, April 28, 2017.","""Two Transylvania University Students Assaulted by Man Wielding Machete,"" NBCNews.com, April 28, 2017.",START Primary Collection,-9,-9,0,-9,
48977,201704280029,2017,4,28,,0,,217,United States,1,North America,California,Fairfield,38.252277,-122.044673,1,0,,"04/28/2017: An assailant threw a firebomb at the lobby of the Fairfield Police Department in Fairfield, California, United States. There were no reported casualties, but the police station was damaged in the incident. This was one of three related firebomb attacks overnight. Matthew Scott Jones was arrested and confessed to carrying out the attacks in order to ""make a statement.""",1,1,1,1,4.0,Lack of Intentionality,1.0,1,0,7,Facility/Infrastructure Attack,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Fairfield Police Department,Headquarters,217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,"An unaffiliated individual, identified as Matthew Scott Jones, claimed responsibility for the incident and stated that he carried out the attack in order to ""make a statement.""",0,,,1,1,1,1,8.0,Personal claim,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A firebomb composed of two propane cylinders and a gallon container of gas was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A police station was damaged in this attack.,0,,,,,,,,,,,,,,,,There is doubt that this incident meets terrorism-related criteria. The assailant stated that he was under the influence of methamphetamine and that he was hearing voices in his head that led him to carry out the attacks.,"""Fairfield man arrested for firebombings, hate crimes,"" The San Francisco Chronicle (California), April 28, 2017.","""2 new felony charges for suspect in Fairfield firebombings,"" Daily Republic, May 10, 2017.","""Alleged Fairfield firebomber says 'I wanted to make a statement',"" The Reporter, May 2, 2017.",START Primary Collection,-9,-9,0,-9,"201704270028, 201704270029, 201704280029"
49654,201705190057,2017,5,19,,0,,217,United States,1,North America,Florida,Tampa,28.088985,-82.403127,1,0,,"05/19/2017: An assailant, identified as Devon Arthurs, shot and killed Jeremy Himmelman and Andrew Oneschuk at their shared apartment in Tampa, Florida, United States. This was one of two attacks by Arthurs on the same day. Arthurs claimed responsibility for the incident and stated that he had targeted Himmelman and Oneschuk, who were two of his roommates as well as alleged neo-Nazis and fellow members of the Atomwaffen Division, because they had ""disrespected"" his conversion to Islam in the year prior to the attack. He also made statements that he was frustrated about global anti-Muslim sentiment and United States airstrikes in the Muslim world.",1,1,1,0,,,1.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,68.0,Named Civilian,Not Applicable,"Civilians: Jeremy Himmelman, Andrew Oneschuk",217.0,United States,,,,,,,,,,,,,,,,,Muslim extremists,,,,,,"An unaffiliated individual, identified as Devon Arthurs, claimed responsibility for the incident and stated that he targeted his roommates because they had ""disrespected"" his conversion to Islam. He also stated that he was frustrated about global anti-Muslim sentiment and United States (US) airstrikes within the Muslim world.",0,,,1,1,1,1,8.0,Personal claim,,,,,,,,5,Firearms,4.0,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,A rifle was used in the attack.,2.0,2.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,"Arthurs claimed that the victims, along with another roommate Brandon Russell, had been planning to carry out terrorist attacks motivated by their neo-Nazi and white supremacist beliefs.","""'Neo-Nazi' aimed to hit Turkey Point nuclear plant, Tampa murder suspect tells police,"" Miami Herald, June 14, 2017.","""How an 18-year-old gamer went from neo-Nazi to Muslim to alleged killer,"" VICE News, May 25, 2017.","""Police: Florida suspect killed neo-Nazi roommates to stop terrorism,"" UPI, May 23, 2017.",START Primary Collection,-9,-9,0,-9,"201705190057, 201705190058"
49655,201705190058,2017,5,19,,0,,217,United States,1,North America,Florida,Tampa,28.088081,-82.404704,1,0,,"05/19/2017: An assailant, identified as Devon Arthurs, held three people hostage at Green Planet Smoke Shop in Tampa, Florida, United States. Police arrived at the shop several minutes later, after which one hostage escaped and Arthurs released the remaining two hostages unharmed. This was one of two attacks by Arthurs on the same day. Arthurs, who had previously identified as a member of the neo-Nazi Atomwaffen Division, claimed responsibility for the incident and made statements during the attack that he was frustrated about global anti-Muslim sentiment and United States airstrikes in the Muslim world.",1,1,1,0,,,1.0,1,0,5,Hostage Taking (Barricade Incident),,,,,1,Business,7.0,Retail/Grocery/Bakery,Green Planet Smoke Shop,Shop,217.0,United States,,,,,,,,,,,,,,,,,Muslim extremists,,,,,,"An unaffiliated individual, identified as Devon Arthurs, claimed responsibility for the incident and stated that he was frustrated about global anti-Muslim sentiment and United States (US) airstrikes within the Muslim world.",0,,,1,1,1,1,8.0,Personal claim,,,,,,,,5,Firearms,3.0,Handgun,,,,,,,,,,,,,A black semiautomatic pistol was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1,3.0,3.0,1.0,,,,0.0,,,,,,6.0,Combination,3.0,,"""'Neo-Nazi' aimed to hit Turkey Point nuclear plant, Tampa murder suspect tells police,"" Miami Herald, June 14, 2017.","""How an 18-year-old gamer went from neo-Nazi to Muslim to alleged killer,"" VICE News, May 25, 2017.","""Police: Florida suspect killed neo-Nazi roommates to stop terrorism,"" UPI, May 23, 2017.",START Primary Collection,-9,-9,0,-9,"201705190057, 201705190058"
49697,201705200043,2017,5,20,,0,,217,United States,1,North America,Maryland,College Park,38.988155,-76.931633,1,0,The incident occurred near the Montgomery Hall bus stop on Regents Drive.,"05/20/2017: An assailant stabbed Richard Collins III on the University of Maryland campus in College Park, Maryland, United States. Collins, an African American student from Bowie State University, was killed in the attack. No group claimed responsibility for the incident; however, authorities arrested Sean Urbanski, an unaffiliated individual, in connection with the attack. Sources also noted that Urbanski was a member of a Facebook group called ""Alt-Reich Nation.""",1,1,1,1,4.0,Lack of Intentionality,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,Not Applicable,African American Student: Richard Collins III,217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources noted that the assailant, Sean Urbanski, was a member of a Facebook group called ""Alt-Reich Nation.""",0,,,1,1,1,0,,,,,,,,,,9,Melee,23.0,Knife or Other Sharp Object,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,"There is doubt that this incident meets terrorism-related criteria. Authorities have charged the assailant with a hate crime, but the specific motive remains unknown. Urbanski's attorney also claimed that the assailant may have been under the influence of drugs and alcohol at the time of the attack.","""'We Didn't Have Enough': No Hate Crime Charges Brought in UMd. Killing,"" NBC Washington, July 13, 2017.","""Our homegrown terrorist problem,"" The Washington Post, May 27, 2017.","""White supremacy is deadly: When will we start taking this rhetoric seriously?,"" Salon, May 22, 2017.",START Primary Collection,-9,-9,0,-9,
49915,201705260026,2017,5,26,,0,,217,United States,1,North America,Oregon,Portland,45.533293,-122.65353,1,0,The incident occurred at the Lloyd Center.,"05/26/2017: An assailant armed with a knife shouted racial and religious slurs at two passengers on a MAX light rail train in Portland, Oregon, United States. The assailant then stabbed three passengers who attempted to intervene. Rick John Best and Taliesin Myrddin Namkai-Meche were killed and Micah David-Cole Fletcher was injured in the attack. Jeremy Joseph Christian, an anti-Muslim extremist, claimed responsibility for the incident and stated that ""Muslims should die"" during the attack.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,69.0,Religion Identified,Not Applicable,Muslim Civilian,217.0,United States,14.0,Private Citizens & Property,68.0,Named Civilian,Not Applicable,"Civilians: Taliesin Myrddin Namkai-Meche, Rick John Best, Micah David-Cole Fletcher",217.0,United States,,,,,,,,,Anti-Muslim extremists,,,,,,"An unaffiliated individual, identified as Jeremy Joseph Christian, claimed responsibility for the incident and stated that ""Muslims should die"" during the attack.",1,,,1,1,1,1,8.0,Personal claim,,,,,,,,9,Melee,23.0,Knife or Other Sharp Object,,,,,,,,,,,,,A knife was used in the attack.,2.0,2.0,0.0,1.0,1.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,"""Portland train stabbing suspect has another outburst in court,"" CNN.com, June 7, 2017.","""Accused Portland stabber reveals himself -- in his own words,"" CNN.com, June 7, 2017.","""MAX attack suspect back in court for scheduling of bail hearing,"" The Oregonian, July 18, 2017.",START Primary Collection,-9,-9,0,-9,
49922,201705260036,2017,5,26,,0,,217,United States,1,North America,New York,New York City,40.697132,-73.931351,1,0,The incident occurred at the intersection of Fulton and Miller Avenue in Brooklyn.,"05/26/2017: Two assailants shouted homophobic slurs and assaulted a woman with an umbrella outside a store in Brooklyn, New York, United States. The woman suffered numerous cuts to her face during the incident. Police later arrested Alex Santiago in connection with the attack, but have not identified the second assailant.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilian,217.0,United States,,,,,,,,,,,,,,,,,Anti-LGBT extremists,,,,,,"The specific motive is unknown; however, sources noted that the assailants yelled homophobic slurs during the attack.",0,,,1,2,1,0,,,,,,,,,,9,Melee,23.0,Knife or Other Sharp Object,,,,,,,,,,,,,A sharp-edged point of an umbrella was used in the attack.,0.0,0.0,0.0,1.0,1.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,"""Man arrested for cutting woman's face with umbrella in Brooklyn hate crime assault; accomplice sought,"" New York Daily News, June 2, 2017.","""One of two men in custody in connection to hate crime assault,"" News 12 Brooklyn, June 2, 2017.",,START Primary Collection,-9,-9,0,-9,
50040,201705290065,2017,5,29,,0,,217,United States,1,North America,Kentucky,Lexington,38.041374,-84.488595,1,0,The incident occurred along Midland Avenue.,"05/29/2017: An assailant fired at the Lexington Herald-Leader newspaper office in Lexington, Kentucky, United States. There were no reported injuries, but windows were damaged in the gunfire. No group claimed responsibility for the incident.",0,1,1,1,2.0,Other Crime Type,0.0,1,0,2,Armed Assault,,,,,10,Journalists & Media,53.0,Newspaper Journalist/Staff/Facility,Lexington-Herald Leader,Office Building,217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,A firearm loaded with small-caliber ammunition was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A window was damaged in this attack.,0,,,,,,,,,,,,,,,,There is doubt that this incident meets terrorism-related criteria. It is unclear whether the building was specifically or randomly targeted.,"""Police Investigating Possible Vandalism At Lexington Herald-Leader Building,"" The Associated Press, May 30, 2017.","""Man accused of randomly shooting at several Lexington locations,"" Lexington Herald-Leader, May 30, 2017.","""Windows shattered at Herald-Leader building; suspected bullet damage found,"" Lexington Herald-Leader, May 29, 2017.",START Primary Collection,-9,-9,0,-9,
